Iniciando simulación con 8 sensores y 50 eventos por sensor.

{'sensor': 0, 'vehiculos': 32, 'velocidad': 62}
{'sensor': 6, 'vehiculos': 37, 'velocidad': 62}
{'sensor': 5, 'vehiculos': 37, 'velocidad': 32}
{'sensor': 7, 'vehiculos': 29, 'velocidad': 23}
{'sensor': 4, 'vehiculos': 39, 'velocidad': 92}
{'sensor': 1, 'vehiculos': 33, 'velocidad': 73}
{'sensor': 2, 'vehiculos': 46, 'velocidad': 62}
{'sensor': 0, 'vehiculos': 43, 'velocidad': 55}
{'sensor': 6, 'vehiculos': 22, 'velocidad': 74}
{'sensor': 3, 'vehiculos': 34, 'velocidad': 91}
{'sensor': 5, 'vehiculos': 30, 'velocidad': 91}
{'sensor': 0, 'vehiculos': 47, 'velocidad': 39}
{'sensor': 1, 'vehiculos': 49, 'velocidad': 65}
{'sensor': 7, 'vehiculos': 35, 'velocidad': 94}
{'sensor': 0, 'vehiculos': 36, 'velocidad': 89}
{'sensor': 6, 'vehiculos': 5, 'velocidad': 87}
{'sensor': 3, 'vehiculos': 40, 'velocidad': 79}
{'sensor': 4, 'vehiculos': 11, 'velocidad': 84}
{'sensor': 1, 'vehiculos': 43, 'velocidad': 21}
{'sensor': 2, 'vehiculos': 40, 'velocidad': 55}
{'sensor': 0, 'vehiculos': 34, 'velocidad': 33}
{'sensor': 3, 'vehiculos': 39, 'velocidad': 95}
{'sensor': 2, 'vehiculos': 27, 'velocidad': 81}
{'sensor': 4, 'vehiculos': 10, 'velocidad': 72}
{'sensor': 5, 'vehiculos': 21, 'velocidad': 81}
{'sensor': 7, 'vehiculos': 6, 'velocidad': 29}
{'sensor': 3, 'vehiculos': 25, 'velocidad': 73}
{'sensor': 0, 'vehiculos': 6, 'velocidad': 36}
{'sensor': 5, 'vehiculos': 40, 'velocidad': 38}
{'sensor': 1, 'vehiculos': 8, 'velocidad': 96}
{'sensor': 6, 'vehiculos': 31, 'velocidad': 60}
{'sensor': 2, 'vehiculos': 9, 'velocidad': 65}
{'sensor': 0, 'vehiculos': 10, 'velocidad': 35}
{'sensor': 3, 'vehiculos': 49, 'velocidad': 47}
{'sensor': 7, 'vehiculos': 48, 'velocidad': 87}
{'sensor': 4, 'vehiculos': 8, 'velocidad': 81}
{'sensor': 5, 'vehiculos': 39, 'velocidad': 81}
{'sensor': 2, 'vehiculos': 47, 'velocidad': 28}
{'sensor': 6, 'vehiculos': 6, 'velocidad': 82}
{'sensor': 1, 'vehiculos': 17, 'velocidad': 98}
{'sensor': 2, 'vehiculos': 14, 'velocidad': 25}
{'sensor': 6, 'vehiculos': 17, 'velocidad': 73}
{'sensor': 4, 'vehiculos': 13, 'velocidad': 21}
{'sensor': 1, 'vehiculos': 41, 'velocidad': 46}
{'sensor': 3, 'vehiculos': 42, 'velocidad': 45}
{'sensor': 0, 'vehiculos': 42, 'velocidad': 100}
{'sensor': 5, 'vehiculos': 47, 'velocidad': 70}
{'sensor': 4, 'vehiculos': 28, 'velocidad': 85}
{'sensor': 1, 'vehiculos': 32, 'velocidad': 43}
{'sensor': 7, 'vehiculos': 43, 'velocidad': 56}
{'sensor': 2, 'vehiculos': 13, 'velocidad': 44}
{'sensor': 0, 'vehiculos': 45, 'velocidad': 44}
{'sensor': 6, 'vehiculos': 39, 'velocidad': 84}
{'sensor': 3, 'vehiculos': 22, 'velocidad': 20}
{'sensor': 5, 'vehiculos': 15, 'velocidad': 26}
{'sensor': 4, 'vehiculos': 43, 'velocidad': 74}
{'sensor': 7, 'vehiculos': 49, 'velocidad': 82}
{'sensor': 1, 'vehiculos': 13, 'velocidad': 50}
{'sensor': 5, 'vehiculos': 42, 'velocidad': 71}
{'sensor': 3, 'vehiculos': 34, 'velocidad': 34}
{'sensor': 0, 'vehiculos': 11, 'velocidad': 70}
{'sensor': 2, 'vehiculos': 12, 'velocidad': 46}
{'sensor': 1, 'vehiculos': 18, 'velocidad': 42}
{'sensor': 6, 'vehiculos': 39, 'velocidad': 35}
{'sensor': 2, 'vehiculos': 34, 'velocidad': 82}
{'sensor': 7, 'vehiculos': 40, 'velocidad': 51}
{'sensor': 6, 'vehiculos': 44, 'velocidad': 76}
{'sensor': 3, 'vehiculos': 5, 'velocidad': 46}
{'sensor': 2, 'vehiculos': 49, 'velocidad': 50}
{'sensor': 4, 'vehiculos': 17, 'velocidad': 51}
{'sensor': 5, 'vehiculos': 46, 'velocidad': 66}
{'sensor': 1, 'vehiculos': 16, 'velocidad': 36}
{'sensor': 2, 'vehiculos': 46, 'velocidad': 96}
{'sensor': 0, 'vehiculos': 38, 'velocidad': 61}
{'sensor': 3, 'vehiculos': 24, 'velocidad': 81}
{'sensor': 2, 'vehiculos': 43, 'velocidad': 73}
{'sensor': 4, 'vehiculos': 40, 'velocidad': 56}
{'sensor': 7, 'vehiculos': 22, 'velocidad': 61}
{'sensor': 6, 'vehiculos': 43, 'velocidad': 63}
{'sensor': 5, 'vehiculos': 33, 'velocidad': 36}
{'sensor': 1, 'vehiculos': 29, 'velocidad': 52}
{'sensor': 3, 'vehiculos': 19, 'velocidad': 75}
{'sensor': 4, 'vehiculos': 48, 'velocidad': 89}
{'sensor': 6, 'vehiculos': 25, 'velocidad': 22}
{'sensor': 0, 'vehiculos': 6, 'velocidad': 97}
{'sensor': 1, 'vehiculos': 26, 'velocidad': 89}
{'sensor': 4, 'vehiculos': 16, 'velocidad': 50}
{'sensor': 2, 'vehiculos': 49, 'velocidad': 66}
{'sensor': 5, 'vehiculos': 42, 'velocidad': 97}
{'sensor': 6, 'vehiculos': 37, 'velocidad': 43}
{'sensor': 4, 'vehiculos': 48, 'velocidad': 65}
{'sensor': 5, 'vehiculos': 37, 'velocidad': 49}
{'sensor': 7, 'vehiculos': 44, 'velocidad': 69}
{'sensor': 3, 'vehiculos': 18, 'velocidad': 82}
{'sensor': 1, 'vehiculos': 21, 'velocidad': 53}
{'sensor': 2, 'vehiculos': 35, 'velocidad': 73}
{'sensor': 4, 'vehiculos': 42, 'velocidad': 76}
{'sensor': 5, 'vehiculos': 29, 'velocidad': 81}
{'sensor': 0, 'vehiculos': 8, 'velocidad': 68}
{'sensor': 2, 'vehiculos': 20, 'velocidad': 39}
{'sensor': 3, 'vehiculos': 28, 'velocidad': 64}
{'sensor': 4, 'vehiculos': 21, 'velocidad': 65}
{'sensor': 0, 'vehiculos': 45, 'velocidad': 72}
{'sensor': 1, 'vehiculos': 45, 'velocidad': 35}
{'sensor': 7, 'vehiculos': 24, 'velocidad': 83}
{'sensor': 6, 'vehiculos': 24, 'velocidad': 56}
{'sensor': 5, 'vehiculos': 32, 'velocidad': 39}
{'sensor': 0, 'vehiculos': 34, 'velocidad': 70}
{'sensor': 2, 'vehiculos': 50, 'velocidad': 37}
{'sensor': 4, 'vehiculos': 8, 'velocidad': 88}
{'sensor': 7, 'vehiculos': 47, 'velocidad': 93}
{'sensor': 1, 'vehiculos': 31, 'velocidad': 96}
{'sensor': 6, 'vehiculos': 16, 'velocidad': 45}
{'sensor': 3, 'vehiculos': 50, 'velocidad': 68}
{'sensor': 5, 'vehiculos': 40, 'velocidad': 82}
{'sensor': 0, 'vehiculos': 42, 'velocidad': 92}
{'sensor': 2, 'vehiculos': 19, 'velocidad': 75}
{'sensor': 6, 'vehiculos': 20, 'velocidad': 86}
{'sensor': 4, 'vehiculos': 49, 'velocidad': 51}
{'sensor': 0, 'vehiculos': 46, 'velocidad': 77}
{'sensor': 7, 'vehiculos': 5, 'velocidad': 38}
{'sensor': 1, 'vehiculos': 19, 'velocidad': 78}
{'sensor': 5, 'vehiculos': 41, 'velocidad': 39}
{'sensor': 7, 'vehiculos': 47, 'velocidad': 61}
{'sensor': 3, 'vehiculos': 11, 'velocidad': 53}
{'sensor': 2, 'vehiculos': 33, 'velocidad': 27}
{'sensor': 1, 'vehiculos': 34, 'velocidad': 72}
{'sensor': 6, 'vehiculos': 50, 'velocidad': 36}
{'sensor': 0, 'vehiculos': 33, 'velocidad': 94}
{'sensor': 6, 'vehiculos': 37, 'velocidad': 28}
{'sensor': 4, 'vehiculos': 42, 'velocidad': 65}
{'sensor': 1, 'vehiculos': 36, 'velocidad': 65}
{'sensor': 5, 'vehiculos': 47, 'velocidad': 61}
{'sensor': 2, 'vehiculos': 34, 'velocidad': 63}
{'sensor': 7, 'vehiculos': 8, 'velocidad': 70}
{'sensor': 3, 'vehiculos': 27, 'velocidad': 64}
{'sensor': 0, 'vehiculos': 9, 'velocidad': 35}
{'sensor': 6, 'vehiculos': 9, 'velocidad': 98}
{'sensor': 2, 'vehiculos': 5, 'velocidad': 98}
{'sensor': 1, 'vehiculos': 24, 'velocidad': 93}
{'sensor': 4, 'vehiculos': 8, 'velocidad': 65}
{'sensor': 3, 'vehiculos': 26, 'velocidad': 63}
{'sensor': 0, 'vehiculos': 14, 'velocidad': 79}
{'sensor': 7, 'vehiculos': 45, 'velocidad': 35}
{'sensor': 5, 'vehiculos': 36, 'velocidad': 54}
{'sensor': 2, 'vehiculos': 29, 'velocidad': 46}
{'sensor': 6, 'vehiculos': 49, 'velocidad': 66}
{'sensor': 0, 'vehiculos': 45, 'velocidad': 22}
{'sensor': 3, 'vehiculos': 15, 'velocidad': 21}
{'sensor': 1, 'vehiculos': 41, 'velocidad': 60}
{'sensor': 4, 'vehiculos': 41, 'velocidad': 81}
{'sensor': 5, 'vehiculos': 15, 'velocidad': 22}
{'sensor': 2, 'vehiculos': 26, 'velocidad': 30}
{'sensor': 7, 'vehiculos': 27, 'velocidad': 61}
{'sensor': 1, 'vehiculos': 49, 'velocidad': 83}
{'sensor': 6, 'vehiculos': 22, 'velocidad': 71}
{'sensor': 4, 'vehiculos': 35, 'velocidad': 100}
{'sensor': 0, 'vehiculos': 23, 'velocidad': 52}
{'sensor': 5, 'vehiculos': 35, 'velocidad': 87}
{'sensor': 3, 'vehiculos': 27, 'velocidad': 73}
{'sensor': 1, 'vehiculos': 18, 'velocidad': 84}
{'sensor': 3, 'vehiculos': 43, 'velocidad': 54}
{'sensor': 4, 'vehiculos': 19, 'velocidad': 57}
{'sensor': 0, 'vehiculos': 38, 'velocidad': 89}
{'sensor': 5, 'vehiculos': 31, 'velocidad': 91}
{'sensor': 6, 'vehiculos': 39, 'velocidad': 53}
{'sensor': 1, 'vehiculos': 49, 'velocidad': 68}
{'sensor': 2, 'vehiculos': 28, 'velocidad': 29}
{'sensor': 7, 'vehiculos': 41, 'velocidad': 99}
{'sensor': 6, 'vehiculos': 16, 'velocidad': 58}
{'sensor': 0, 'vehiculos': 10, 'velocidad': 89}
{'sensor': 5, 'vehiculos': 48, 'velocidad': 47}
{'sensor': 4, 'vehiculos': 14, 'velocidad': 30}
{'sensor': 3, 'vehiculos': 34, 'velocidad': 88}
{'sensor': 7, 'vehiculos': 17, 'velocidad': 77}
{'sensor': 2, 'vehiculos': 6, 'velocidad': 45}
{'sensor': 6, 'vehiculos': 22, 'velocidad': 76}
{'sensor': 5, 'vehiculos': 23, 'velocidad': 66}
{'sensor': 1, 'vehiculos': 37, 'velocidad': 32}
{'sensor': 0, 'vehiculos': 15, 'velocidad': 74}
{'sensor': 4, 'vehiculos': 25, 'velocidad': 59}
{'sensor': 7, 'vehiculos': 16, 'velocidad': 31}
{'sensor': 1, 'vehiculos': 43, 'velocidad': 73}
{'sensor': 6, 'vehiculos': 27, 'velocidad': 38}
{'sensor': 3, 'vehiculos': 14, 'velocidad': 92}
{'sensor': 2, 'vehiculos': 47, 'velocidad': 79}
{'sensor': 1, 'vehiculos': 13, 'velocidad': 38}
{'sensor': 5, 'vehiculos': 49, 'velocidad': 46}
{'sensor': 0, 'vehiculos': 10, 'velocidad': 93}
{'sensor': 4, 'vehiculos': 9, 'velocidad': 74}
{'sensor': 6, 'vehiculos': 50, 'velocidad': 92}
{'sensor': 7, 'vehiculos': 25, 'velocidad': 21}
{'sensor': 3, 'vehiculos': 37, 'velocidad': 40}
{'sensor': 5, 'vehiculos': 49, 'velocidad': 40}
{'sensor': 6, 'vehiculos': 14, 'velocidad': 62}
{'sensor': 3, 'vehiculos': 47, 'velocidad': 31}
{'sensor': 1, 'vehiculos': 49, 'velocidad': 42}
{'sensor': 2, 'vehiculos': 43, 'velocidad': 20}
{'sensor': 7, 'vehiculos': 5, 'velocidad': 68}
{'sensor': 1, 'vehiculos': 13, 'velocidad': 61}
{'sensor': 3, 'vehiculos': 34, 'velocidad': 72}
{'sensor': 6, 'vehiculos': 18, 'velocidad': 93}
{'sensor': 5, 'vehiculos': 6, 'velocidad': 60}
{'sensor': 0, 'vehiculos': 6, 'velocidad': 75}
{'sensor': 4, 'vehiculos': 30, 'velocidad': 51}
{'sensor': 2, 'vehiculos': 46, 'velocidad': 65}
{'sensor': 1, 'vehiculos': 31, 'velocidad': 62}
{'sensor': 4, 'vehiculos': 41, 'velocidad': 24}
{'sensor': 7, 'vehiculos': 13, 'velocidad': 35}
{'sensor': 3, 'vehiculos': 11, 'velocidad': 82}
{'sensor': 6, 'vehiculos': 43, 'velocidad': 94}
{'sensor': 5, 'vehiculos': 43, 'velocidad': 21}
{'sensor': 6, 'vehiculos': 46, 'velocidad': 29}
{'sensor': 0, 'vehiculos': 49, 'velocidad': 95}
{'sensor': 2, 'vehiculos': 26, 'velocidad': 57}
{'sensor': 3, 'vehiculos': 13, 'velocidad': 22}
{'sensor': 4, 'vehiculos': 21, 'velocidad': 31}
{'sensor': 1, 'vehiculos': 47, 'velocidad': 29}
{'sensor': 7, 'vehiculos': 33, 'velocidad': 62}
{'sensor': 5, 'vehiculos': 20, 'velocidad': 72}
{'sensor': 6, 'vehiculos': 42, 'velocidad': 20}
{'sensor': 2, 'vehiculos': 31, 'velocidad': 76}
{'sensor': 0, 'vehiculos': 39, 'velocidad': 98}
{'sensor': 5, 'vehiculos': 46, 'velocidad': 23}
{'sensor': 3, 'vehiculos': 11, 'velocidad': 63}
{'sensor': 1, 'vehiculos': 20, 'velocidad': 87}
{'sensor': 4, 'vehiculos': 5, 'velocidad': 38}
{'sensor': 7, 'vehiculos': 21, 'velocidad': 63}
{'sensor': 6, 'vehiculos': 41, 'velocidad': 67}
{'sensor': 2, 'vehiculos': 15, 'velocidad': 58}
{'sensor': 0, 'vehiculos': 9, 'velocidad': 35}
{'sensor': 1, 'vehiculos': 15, 'velocidad': 43}
{'sensor': 5, 'vehiculos': 22, 'velocidad': 72}
{'sensor': 2, 'vehiculos': 35, 'velocidad': 26}
{'sensor': 3, 'vehiculos': 28, 'velocidad': 34}
{'sensor': 6, 'vehiculos': 30, 'velocidad': 70}
{'sensor': 4, 'vehiculos': 5, 'velocidad': 23}
{'sensor': 2, 'vehiculos': 23, 'velocidad': 62}
{'sensor': 7, 'vehiculos': 37, 'velocidad': 35}
{'sensor': 5, 'vehiculos': 40, 'velocidad': 77}
{'sensor': 3, 'vehiculos': 45, 'velocidad': 48}
{'sensor': 0, 'vehiculos': 39, 'velocidad': 44}
{'sensor': 4, 'vehiculos': 29, 'velocidad': 59}
{'sensor': 1, 'vehiculos': 36, 'velocidad': 65}
{'sensor': 6, 'vehiculos': 9, 'velocidad': 97}
{'sensor': 7, 'vehiculos': 36, 'velocidad': 61}
{'sensor': 5, 'vehiculos': 24, 'velocidad': 41}
{'sensor': 6, 'vehiculos': 34, 'velocidad': 37}
{'sensor': 2, 'vehiculos': 8, 'velocidad': 29}
{'sensor': 0, 'vehiculos': 44, 'velocidad': 84}
{'sensor': 7, 'vehiculos': 40, 'velocidad': 84}
{'sensor': 4, 'vehiculos': 35, 'velocidad': 93}
{'sensor': 1, 'vehiculos': 40, 'velocidad': 55}
{'sensor': 3, 'vehiculos': 50, 'velocidad': 94}
{'sensor': 6, 'vehiculos': 24, 'velocidad': 70}
{'sensor': 7, 'vehiculos': 14, 'velocidad': 36}
{'sensor': 3, 'vehiculos': 33, 'velocidad': 96}
{'sensor': 5, 'vehiculos': 31, 'velocidad': 95}
{'sensor': 2, 'vehiculos': 23, 'velocidad': 46}
{'sensor': 0, 'vehiculos': 10, 'velocidad': 94}
{'sensor': 6, 'vehiculos': 25, 'velocidad': 27}
{'sensor': 1, 'vehiculos': 43, 'velocidad': 52}
{'sensor': 4, 'vehiculos': 9, 'velocidad': 88}
{'sensor': 0, 'vehiculos': 37, 'velocidad': 20}
{'sensor': 7, 'vehiculos': 46, 'velocidad': 80}
{'sensor': 5, 'vehiculos': 37, 'velocidad': 33}
{'sensor': 2, 'vehiculos': 43, 'velocidad': 94}
{'sensor': 1, 'vehiculos': 33, 'velocidad': 53}
{'sensor': 3, 'vehiculos': 10, 'velocidad': 87}
{'sensor': 5, 'vehiculos': 48, 'velocidad': 38}
{'sensor': 0, 'vehiculos': 20, 'velocidad': 32}
{'sensor': 6, 'vehiculos': 37, 'velocidad': 29}
{'sensor': 3, 'vehiculos': 26, 'velocidad': 49}
{'sensor': 5, 'vehiculos': 39, 'velocidad': 62}
{'sensor': 1, 'vehiculos': 38, 'velocidad': 75}
{'sensor': 4, 'vehiculos': 15, 'velocidad': 80}
{'sensor': 0, 'vehiculos': 16, 'velocidad': 89}
{'sensor': 6, 'vehiculos': 15, 'velocidad': 27}
{'sensor': 7, 'vehiculos': 17, 'velocidad': 89}
{'sensor': 2, 'vehiculos': 46, 'velocidad': 22}
{'sensor': 5, 'vehiculos': 15, 'velocidad': 54}
{'sensor': 3, 'vehiculos': 40, 'velocidad': 67}
{'sensor': 0, 'vehiculos': 35, 'velocidad': 68}
{'sensor': 4, 'vehiculos': 19, 'velocidad': 88}
{'sensor': 2, 'vehiculos': 14, 'velocidad': 71}
{'sensor': 7, 'vehiculos': 39, 'velocidad': 54}
{'sensor': 5, 'vehiculos': 35, 'velocidad': 43}
{'sensor': 6, 'vehiculos': 36, 'velocidad': 73}
{'sensor': 7, 'vehiculos': 34, 'velocidad': 73}
{'sensor': 4, 'vehiculos': 31, 'velocidad': 30}
{'sensor': 3, 'vehiculos': 12, 'velocidad': 23}
{'sensor': 6, 'vehiculos': 33, 'velocidad': 84}
{'sensor': 3, 'vehiculos': 49, 'velocidad': 91}
{'sensor': 7, 'vehiculos': 29, 'velocidad': 78}
{'sensor': 4, 'vehiculos': 33, 'velocidad': 73}
{'sensor': 7, 'vehiculos': 14, 'velocidad': 81}
{'sensor': 4, 'vehiculos': 44, 'velocidad': 69}
{'sensor': 7, 'vehiculos': 37, 'velocidad': 79}
{'sensor': 4, 'vehiculos': 35, 'velocidad': 43}
{'sensor': 7, 'vehiculos': 6, 'velocidad': 56}
{'sensor': 4, 'vehiculos': 49, 'velocidad': 52}
{'sensor': 7, 'vehiculos': 29, 'velocidad': 24}
{'sensor': 7, 'vehiculos': 35, 'velocidad': 95}
{'sensor': 7, 'vehiculos': 21, 'velocidad': 61}
Datos recolectados: 400 eventos

==================================================
RESULTADOS FINALES
==================================================
Velocidad promedio: 61.06 km/h
Total de vehículos: 11673
Tiempo total de ejecución: 41.77 segundos
