Iniciando versión SECUENCIAL con         8 sensores y 50 eventos por sensor.

Sensor 0 generó: {'sensor': 0, 'vehiculos': 36, 'velocidad': 43}
Sensor 0 generó: {'sensor': 0, 'vehiculos': 44, 'velocidad': 45}
Sensor 0 generó: {'sensor': 0, 'vehiculos': 11, 'velocidad': 41}
Sensor 0 generó: {'sensor': 0, 'vehiculos': 30, 'velocidad': 58}
Sensor 0 generó: {'sensor': 0, 'vehiculos': 23, 'velocidad': 42}
Sensor 0 generó: {'sensor': 0, 'vehiculos': 10, 'velocidad': 32}
Sensor 0 generó: {'sensor': 0, 'vehiculos': 7, 'velocidad': 61}
Sensor 0 generó: {'sensor': 0, 'vehiculos': 44, 'velocidad': 57}
Sensor 0 generó: {'sensor': 0, 'vehiculos': 47, 'velocidad': 47}
Sensor 0 generó: {'sensor': 0, 'vehiculos': 50, 'velocidad': 96}
Sensor 0 generó: {'sensor': 0, 'vehiculos': 40, 'velocidad': 95}
Sensor 0 generó: {'sensor': 0, 'vehiculos': 20, 'velocidad': 45}
Sensor 0 generó: {'sensor': 0, 'vehiculos': 19, 'velocidad': 51}
Sensor 0 generó: {'sensor': 0, 'vehiculos': 19, 'velocidad': 93}
Sensor 0 generó: {'sensor': 0, 'vehiculos': 24, 'velocidad': 32}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 42, 'velocidad': 33}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 5, 'velocidad': 23}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 10, 'velocidad': 78}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 23, 'velocidad': 91}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 18, 'velocidad': 57}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 37, 'velocidad': 58}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 35, 'velocidad': 35}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 26, 'velocidad': 46}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 7, 'velocidad': 46}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 24, 'velocidad': 33}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 19, 'velocidad': 100}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 18, 'velocidad': 61}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 46, 'velocidad': 42}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 17, 'velocidad': 66}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 19, 'velocidad': 90}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 12, 'velocidad': 22}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 20, 'velocidad': 39}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 9, 'velocidad': 83}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 9, 'velocidad': 89}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 44, 'velocidad': 95}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 7, 'velocidad': 70}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 21, 'velocidad': 35}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 8, 'velocidad': 40}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 36, 'velocidad': 76}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 25, 'velocidad': 77}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 48, 'velocidad': 66}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 23, 'velocidad': 97}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 41, 'velocidad': 35}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 8, 'velocidad': 21}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 45, 'velocidad': 20}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 37, 'velocidad': 59}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 12, 'velocidad': 40}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 25, 'velocidad': 38}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 24, 'velocidad': 73}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 16, 'velocidad': 85}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 7, 'velocidad': 95}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 12, 'velocidad': 96}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 42, 'velocidad': 48}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 21, 'velocidad': 60}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 46, 'velocidad': 82}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 8, 'velocidad': 93}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 50, 'velocidad': 81}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 50, 'velocidad': 48}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 19, 'velocidad': 57}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 40, 'velocidad': 28}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 37, 'velocidad': 90}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 10, 'velocidad': 90}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 13, 'velocidad': 33}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 42, 'velocidad': 40}
Sensor 1 generó: {'sensor': 1, 'vehiculos': 46, 'velocidad': 40}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 17, 'velocidad': 25}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 13, 'velocidad': 56}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 8, 'velocidad': 79}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 31, 'velocidad': 32}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 41, 'velocidad': 24}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 13, 'velocidad': 86}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 32, 'velocidad': 68}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 25, 'velocidad': 82}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 31, 'velocidad': 35}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 41, 'velocidad': 83}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 11, 'velocidad': 61}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 41, 'velocidad': 27}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 33, 'velocidad': 24}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 16, 'velocidad': 39}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 29, 'velocidad': 21}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 16, 'velocidad': 26}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 6, 'velocidad': 54}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 30, 'velocidad': 59}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 33, 'velocidad': 74}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 27, 'velocidad': 46}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 13, 'velocidad': 24}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 7, 'velocidad': 29}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 24, 'velocidad': 70}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 39, 'velocidad': 38}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 10, 'velocidad': 22}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 19, 'velocidad': 23}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 29, 'velocidad': 93}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 26, 'velocidad': 35}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 28, 'velocidad': 78}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 36, 'velocidad': 58}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 30, 'velocidad': 56}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 14, 'velocidad': 96}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 32, 'velocidad': 83}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 24, 'velocidad': 57}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 31, 'velocidad': 81}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 30, 'velocidad': 87}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 46, 'velocidad': 36}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 9, 'velocidad': 69}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 14, 'velocidad': 83}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 28, 'velocidad': 30}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 35, 'velocidad': 95}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 21, 'velocidad': 41}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 9, 'velocidad': 89}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 31, 'velocidad': 52}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 20, 'velocidad': 28}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 19, 'velocidad': 64}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 40, 'velocidad': 76}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 42, 'velocidad': 98}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 18, 'velocidad': 96}
Sensor 2 generó: {'sensor': 2, 'vehiculos': 35, 'velocidad': 75}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 36, 'velocidad': 64}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 30, 'velocidad': 68}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 12, 'velocidad': 29}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 36, 'velocidad': 75}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 41, 'velocidad': 75}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 27, 'velocidad': 63}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 49, 'velocidad': 91}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 44, 'velocidad': 29}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 16, 'velocidad': 65}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 40, 'velocidad': 77}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 21, 'velocidad': 57}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 35, 'velocidad': 43}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 6, 'velocidad': 74}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 48, 'velocidad': 53}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 19, 'velocidad': 54}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 10, 'velocidad': 78}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 29, 'velocidad': 64}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 32, 'velocidad': 100}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 39, 'velocidad': 47}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 12, 'velocidad': 52}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 8, 'velocidad': 46}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 38, 'velocidad': 66}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 38, 'velocidad': 32}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 14, 'velocidad': 91}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 47, 'velocidad': 91}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 19, 'velocidad': 87}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 8, 'velocidad': 34}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 5, 'velocidad': 99}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 34, 'velocidad': 89}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 5, 'velocidad': 74}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 18, 'velocidad': 91}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 45, 'velocidad': 21}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 34, 'velocidad': 42}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 48, 'velocidad': 89}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 43, 'velocidad': 58}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 15, 'velocidad': 73}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 42, 'velocidad': 67}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 20, 'velocidad': 49}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 10, 'velocidad': 86}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 18, 'velocidad': 41}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 26, 'velocidad': 83}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 31, 'velocidad': 45}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 16, 'velocidad': 30}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 12, 'velocidad': 31}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 33, 'velocidad': 28}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 44, 'velocidad': 100}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 22, 'velocidad': 28}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 31, 'velocidad': 74}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 44, 'velocidad': 51}
Sensor 3 generó: {'sensor': 3, 'vehiculos': 37, 'velocidad': 22}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 5, 'velocidad': 31}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 13, 'velocidad': 60}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 7, 'velocidad': 50}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 42, 'velocidad': 42}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 7, 'velocidad': 34}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 5, 'velocidad': 33}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 50, 'velocidad': 56}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 22, 'velocidad': 83}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 35, 'velocidad': 78}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 7, 'velocidad': 24}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 5, 'velocidad': 37}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 18, 'velocidad': 53}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 30, 'velocidad': 23}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 39, 'velocidad': 97}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 37, 'velocidad': 77}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 35, 'velocidad': 94}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 42, 'velocidad': 46}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 43, 'velocidad': 41}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 5, 'velocidad': 49}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 10, 'velocidad': 56}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 42, 'velocidad': 79}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 27, 'velocidad': 26}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 39, 'velocidad': 53}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 44, 'velocidad': 27}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 7, 'velocidad': 24}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 21, 'velocidad': 51}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 11, 'velocidad': 56}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 44, 'velocidad': 94}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 32, 'velocidad': 26}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 21, 'velocidad': 40}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 28, 'velocidad': 82}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 14, 'velocidad': 23}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 22, 'velocidad': 79}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 8, 'velocidad': 36}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 11, 'velocidad': 61}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 22, 'velocidad': 64}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 44, 'velocidad': 86}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 13, 'velocidad': 72}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 7, 'velocidad': 86}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 29, 'velocidad': 53}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 38, 'velocidad': 51}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 34, 'velocidad': 80}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 27, 'velocidad': 84}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 24, 'velocidad': 95}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 29, 'velocidad': 42}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 23, 'velocidad': 29}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 10, 'velocidad': 44}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 13, 'velocidad': 61}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 20, 'velocidad': 38}
Sensor 4 generó: {'sensor': 4, 'vehiculos': 34, 'velocidad': 48}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 26, 'velocidad': 47}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 12, 'velocidad': 63}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 31, 'velocidad': 44}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 28, 'velocidad': 95}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 41, 'velocidad': 96}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 34, 'velocidad': 86}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 49, 'velocidad': 69}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 21, 'velocidad': 74}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 8, 'velocidad': 70}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 37, 'velocidad': 64}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 28, 'velocidad': 97}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 7, 'velocidad': 91}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 13, 'velocidad': 95}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 28, 'velocidad': 21}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 48, 'velocidad': 38}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 48, 'velocidad': 34}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 49, 'velocidad': 41}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 6, 'velocidad': 64}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 43, 'velocidad': 78}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 33, 'velocidad': 63}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 38, 'velocidad': 64}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 21, 'velocidad': 69}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 36, 'velocidad': 47}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 42, 'velocidad': 64}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 31, 'velocidad': 44}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 41, 'velocidad': 70}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 29, 'velocidad': 88}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 38, 'velocidad': 42}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 25, 'velocidad': 57}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 50, 'velocidad': 60}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 49, 'velocidad': 69}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 22, 'velocidad': 37}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 17, 'velocidad': 46}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 48, 'velocidad': 87}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 49, 'velocidad': 40}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 16, 'velocidad': 61}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 38, 'velocidad': 59}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 39, 'velocidad': 87}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 13, 'velocidad': 70}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 7, 'velocidad': 72}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 29, 'velocidad': 98}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 38, 'velocidad': 90}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 7, 'velocidad': 90}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 28, 'velocidad': 75}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 23, 'velocidad': 96}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 6, 'velocidad': 26}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 28, 'velocidad': 87}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 8, 'velocidad': 43}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 8, 'velocidad': 47}
Sensor 5 generó: {'sensor': 5, 'vehiculos': 31, 'velocidad': 48}
Sensor 6 generó: {'sensor': 6, 'vehiculos': 40, 'velocidad': 95}
Sensor 6 generó: {'sensor': 6, 'vehiculos': 9, 'velocidad': 20}
Sensor 6 generó: {'sensor': 6, 'vehiculos': 35, 'velocidad': 38}
Sensor 6 generó: {'sensor': 6, 'vehiculos': 44, 'velocidad': 65}
Sensor 6 generó: {'sensor': 6, 'vehiculos': 25, 'velocidad': 96}
Sensor 6 generó: {'sensor': 6, 'vehiculos': 37, 'velocidad': 100}
Sensor 6 generó: {'sensor': 6, 'vehiculos': 44, 'velocidad': 58}
Sensor 6 generó: {'sensor': 6, 'vehiculos': 6, 'velocidad': 65}
Sensor 6 generó: {'sensor': 6, 'vehiculos': 39, 'velocidad': 84}
Sensor 6 generó: {'sensor': 6, 'vehiculos': 7, 'velocidad': 50}
Sensor 6 generó: {'sensor': 6, 'vehiculos': 10, 'velocidad': 100}
Sensor 6 generó: {'sensor': 6, 'vehiculos': 39, 'velocidad': 25}
Sensor 6 generó: {'sensor': 6, 'vehiculos': 20, 'velocidad': 94}
Sensor 6 generó: {'sensor': 6, 'vehiculos': 14, 'velocidad': 32}
Sensor 6 generó: {'sensor': 6, 'vehiculos': 34, 'velocidad': 96}
Sensor 6 generó: {'sensor': 6, 'vehiculos': 27, 'velocidad': 80}
Sensor 6 generó: {'sensor': 6, 'vehiculos': 41, 'velocidad': 88}
Sensor 6 generó: {'sensor': 6, 'vehiculos': 34, 'velocidad': 21}
Sensor 6 generó: {'sensor': 6, 'vehiculos': 22, 'velocidad': 38}
Sensor 6 generó: {'sensor': 6, 'vehiculos': 9, 'velocidad': 88}
Sensor 6 generó: {'sensor': 6, 'vehiculos': 15, 'velocidad': 29}
Sensor 6 generó: {'sensor': 6, 'vehiculos': 36, 'velocidad': 95}
Sensor 6 generó: {'sensor': 6, 'vehiculos': 20, 'velocidad': 87}
Sensor 6 generó: {'sensor': 6, 'vehiculos': 38, 'velocidad': 72}
Sensor 6 generó: {'sensor': 6, 'vehiculos': 10, 'velocidad': 71}
Sensor 6 generó: {'sensor': 6, 'vehiculos': 13, 'velocidad': 88}
Sensor 6 generó: {'sensor': 6, 'vehiculos': 15, 'velocidad': 49}
Sensor 6 generó: {'sensor': 6, 'vehiculos': 36, 'velocidad': 42}
Sensor 6 generó: {'sensor': 6, 'vehiculos': 41, 'velocidad': 47}
Sensor 6 generó: {'sensor': 6, 'vehiculos': 30, 'velocidad': 89}
Sensor 6 generó: {'sensor': 6, 'vehiculos': 11, 'velocidad': 48}
Sensor 6 generó: {'sensor': 6, 'vehiculos': 43, 'velocidad': 68}
Sensor 6 generó: {'sensor': 6, 'vehiculos': 30, 'velocidad': 59}
Sensor 6 generó: {'sensor': 6, 'vehiculos': 25, 'velocidad': 96}
Sensor 6 generó: {'sensor': 6, 'vehiculos': 50, 'velocidad': 57}
Sensor 6 generó: {'sensor': 6, 'vehiculos': 17, 'velocidad': 38}
Sensor 6 generó: {'sensor': 6, 'vehiculos': 23, 'velocidad': 38}
Sensor 6 generó: {'sensor': 6, 'vehiculos': 20, 'velocidad': 68}
